"StuID","ReceiptNo","PymtDt","PaidAmt","ModeOfPymt","ChequeNo","BankName","JobID","LastUpdatedDate"
"132","RCP000169","2013-07-02 00:00:00","3500","Cash",,,"1","2013-07-02 00:00:00"
"131","RCP000170","2013-07-02 00:00:00","3500","Cash",,,"1","2013-07-02 00:00:00"
"137","RCP000000","2013-07-02 00:00:00","0","Select",NULL,NULL,"1","2013-07-02 00:00:00"
"138","RCP000000","2013-07-02 00:00:00","0","Select",NULL,NULL,"1","2013-07-02 00:00:00"
"139","RCP000000","2013-07-02 00:00:00","0","Select",NULL,NULL,"1","2013-07-02 00:00:00"
"140","RCP000000","2013-07-03 00:00:00","0","Select",NULL,NULL,"1","2013-07-03 00:00:00"
"141","RCP000000","2013-07-03 00:00:00","0","Select",NULL,NULL,"1","2013-07-03 00:00:00"
"136","RCP000171","2013-07-03 00:00:00","3500","Cash",,,"1","2013-07-03 00:00:00"
"134","RCP000172","2013-07-03 00:00:00","3500","Cheque","000002","BANK OF BARODA","1","2013-07-03 00:00:00"
"138","RCP000173","2013-07-03 00:00:00","3500","Cash",,,"1","2013-07-03 00:00:00"
"139","RCP000174","2013-07-03 00:00:00","3500","Cash",,,"1","2013-07-03 00:00:00"
"140","RCP000175","2013-07-04 00:00:00","3000","Cash",,,"1","2013-07-03 00:00:00"
"141","RCP000176","2013-07-04 00:00:00","3500","Cash",,,"1","2013-07-03 00:00:00"
"142","RCP000000","2013-07-04 00:00:00","0","Select",NULL,NULL,"1","2013-07-04 00:00:00"
"143","RCP000000","2013-07-04 00:00:00","0","Select",NULL,NULL,"1","2013-07-04 00:00:00"
"144","RCP000000","2013-07-04 00:00:00","0","Select",NULL,NULL,"1","2013-07-04 00:00:00"
"145","RCP000000","2013-07-04 00:00:00","0","Select",NULL,NULL,"1","2013-07-04 00:00:00"
"146","RCP000000","2013-07-05 00:00:00","0","Select",NULL,NULL,"1","2013-07-05 00:00:00"
"147","RCP000000","2013-07-05 00:00:00","0","Select",NULL,NULL,"1","2013-07-05 00:00:00"
"76","RCP000177","2013-07-05 00:00:00","1750","Cash",,,"1","2013-07-05 00:00:00"
"87","RCP000178","2013-07-05 00:00:00","1750","Cash",,,"1","2013-07-05 00:00:00"
"52","RCP000179","2013-07-05 00:00:00","1450","Cash",,,"1","2013-07-05 00:00:00"
"88","RCP000180","2013-07-05 00:00:00","1450","Cash",,,"1","2013-07-05 00:00:00"
"74","RCP000181","2013-07-05 00:00:00","1650","Cash",,,"1","2013-07-05 00:00:00"
"81","RCP000182","2013-07-05 00:00:00","1050","Cash",,,"1","2013-07-05 00:00:00"
"84","RCP000183","2013-07-05 00:00:00","1750","Cash",,,"1","2013-07-05 00:00:00"
"86","RCP000184","2013-07-05 00:00:00","1750","Cash",,,"1","2013-07-05 00:00:00"
"24","RCP000185","2013-07-05 00:00:00","1050","Cash",,,"1","2013-07-05 00:00:00"
"92","RCP000186","2013-07-05 00:00:00","1250","Cash",,,"1","2013-07-05 00:00:00"
"78","RCP000187","2013-07-05 00:00:00","750","Cash",,,"1","2013-07-05 00:00:00"
"72","RCP000188","2013-07-05 00:00:00","1750","Cash",,,"1","2013-07-05 00:00:00"
"79","RCP000189","2013-07-05 00:00:00","750","Cash",,,"1","2013-07-05 00:00:00"
"89","RCP000190","2013-07-05 00:00:00","1450","Cash",,,"1","2013-07-05 00:00:00"
"85","RCP000191","2013-07-05 00:00:00","1500","Cash",,,"3","2013-07-05 00:00:00"
"53","RCP000192","2013-07-05 00:00:00","600","Cash",,,"3","2013-07-05 00:00:00"
"68","RCP000193","2013-07-05 00:00:00","600","Cash",,,"3","2013-07-05 00:00:00"
"91","RCP000194","2013-07-05 00:00:00","700","Cash",,,"3","2013-07-05 00:00:00"
"77","RCP000195","2013-07-05 00:00:00","600","Cash",,,"3","2013-07-05 00:00:00"
"148","RCP000000","2013-07-06 00:00:00","0","Select",NULL,NULL,"1","2013-07-06 00:00:00"
"149","RCP000196","2013-07-06 00:00:00","500","Cash",,,"3","2013-07-06 00:00:00"
"150","RCP000000","2013-07-06 00:00:00","0","Select",NULL,NULL,"3","2013-07-06 00:00:00"
"151","RCP000000","2013-07-08 00:00:00","0","Select",NULL,NULL,"3","2013-07-08 00:00:00"
"152","RCP000000","2013-07-09 00:00:00","0","Select",NULL,NULL,"1","2013-07-09 00:00:00"
"153","RCP000000","2013-07-10 00:00:00","0","Select",NULL,NULL,"1","2013-07-10 00:00:00"
"153","RCP000197","2013-07-09 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"144","RCP000198","2013-07-09 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"147","RCP000199","2013-07-08 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"146","RCP000200","2013-07-08 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"142","RCP000201","2013-07-08 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"148","RCP000202","2013-07-08 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"145","RCP000203","2013-07-08 00:00:00","3500","Cash",,,"1","2013-07-10 00:00:00"
"143","RCP000204","2013-07-10 00:00:00","3500","Cheque","08","BOI","1","2013-07-10 00:00:00"
"154","RCP000000","2013-07-11 00:00:00","0","Select",NULL,NULL,"1","2013-07-11 00:00:00"
"155","RCP000000","2013-07-11 00:00:00","0","Select",NULL,NULL,"1","2013-07-11 00:00:00"
"156","RCP000000","2013-07-11 00:00:00","0","Select",NULL,NULL,"1","2013-07-11 00:00:00"
"96","RCP000205","2013-07-12 00:00:00","1450","Cash",,,"1","2013-07-12 00:00:00"
"93","RCP000206","2013-07-12 00:00:00","1050","Cash",,,"1","2013-07-12 00:00:00"
"71","RCP000207","2013-07-12 00:00:00","750","Cash",,,"1","2013-07-12 00:00:00"
"97","RCP000208","2013-07-12 00:00:00","1750","Cash",,,"1","2013-07-12 00:00:00"
"83","RCP000209","2013-07-12 00:00:00","1050","Cash",,,"1","2013-07-12 00:00:00"
"70","RCP000210","2013-07-12 00:00:00","750","Cash",,,"1","2013-07-12 00:00:00"
"27","RCP000211","2013-07-12 00:00:00","750","Cash",,,"1","2013-07-12 00:00:00"
"73","RCP000212","2013-07-12 00:00:00","750","Cash",,,"1","2013-07-12 00:00:00"
"50","RCP000213","2013-07-12 00:00:00","600","Cash",,,"3","2013-07-12 00:00:00"
"95","RCP000214","2013-07-12 00:00:00","600","Cash",,,"3","2013-07-12 00:00:00"
"59","RCP000215","2013-07-12 00:00:00","1250","Cash",,,"1","2013-07-12 00:00:00"
"157","RCP000000","2013-07-13 00:00:00","0","Select",NULL,NULL,"1","2013-07-13 00:00:00"
"158","RCP000000","2013-07-16 00:00:00","0","Select",NULL,NULL,"3","2013-07-16 00:00:00"
"159","RCP000000","2013-07-17 00:00:00","0","Select",NULL,NULL,"3","2013-07-17 00:00:00"
"157","RCP000216","2013-07-15 00:00:00","3500","Cash",,,"1","2013-07-17 00:00:00"
"152","RCP000217","2013-07-16 00:00:00","3500","Cash",,,"1","2013-07-17 00:00:00"
"160","RCP000000","2013-07-18 00:00:00","0","Select",NULL,NULL,"1","2013-07-18 00:00:00"
"161","RCP000000","2013-07-18 00:00:00","0","Select",NULL,NULL,"1","2013-07-18 00:00:00"
"162","RCP000000","2013-07-18 00:00:00","0","Select",NULL,NULL,"3","2013-07-18 00:00:00"
"163","RCP000000","2013-07-18 00:00:00","0","Select",NULL,NULL,"1","2013-07-18 00:00:00"
"164","RCP000000","2013-07-19 00:00:00","0","Select",NULL,NULL,"1","2013-07-19 00:00:00"
"17","RCP000218","2013-07-19 00:00:00","1450","Cash",,,"1","2013-07-19 00:00:00"
"100","RCP000219","2013-07-19 00:00:00","750","Cash",,,"1","2013-07-19 00:00:00"
"105","RCP000220","2013-07-19 00:00:00","1050","Cash",,,"1","2013-07-19 00:00:00"
"94","RCP000221","2013-07-19 00:00:00","1050","Cash",,,"1","2013-07-19 00:00:00"
"106","RCP000222","2013-07-19 00:00:00","1050","Cash",,,"1","2013-07-19 00:00:00"
"117","RCP000223","2013-07-19 00:00:00","700","Cash",,,"6","2013-07-19 00:00:00"
"113","RCP000224","2013-07-19 00:00:00","1450","Cash",,,"1","2013-07-19 00:00:00"
"47","RCP000225","2013-07-19 00:00:00","1450","Cash",,,"1","2013-07-19 00:00:00"
"111","RCP000226","2013-07-19 00:00:00","600","Cash",,,"3","2013-07-19 00:00:00"
"102","RCP000227","2013-07-19 00:00:00","600","Cash",,,"3","2013-07-19 00:00:00"
"75","RCP000228","2013-07-19 00:00:00","700","Cash",,,"3","2013-07-19 00:00:00"
"165","RCP000000","2013-07-19 00:00:00","0","Select",NULL,NULL,"3","2013-07-19 00:00:00"
"166","RCP000000","2013-07-20 00:00:00","0","Select",NULL,NULL,"1","2013-07-20 00:00:00"
"167","RCP000229","2013-07-20 00:00:00","500","Cash",,,"3","2013-07-20 00:00:00"
"168","RCP000230","2013-07-22 00:00:00","300","Cash",,,"3","2013-07-22 00:00:00"
"165","RCP000231","2013-07-19 00:00:00","600","Cash",,,"3","2013-07-22 00:00:00"
"164","RCP000232","2013-07-22 00:00:00","3500","Cash",,,"1","2013-07-22 00:00:00"
"162","RCP000233","2013-07-20 00:00:00","600","Cash",,,"3","2013-07-22 00:00:00"
"163","RCP000234","2013-07-22 00:00:00","3500","Cash",,,"1","2013-07-23 00:00:00"
"166","RCP000235","2013-07-23 00:00:00","3500","Cash",,,"1","2013-07-23 00:00:00"
"169","RCP000000","2013-07-26 00:00:00","0","Select",NULL,NULL,"3","2013-07-26 00:00:00"
"9","RCP000236","2013-07-26 00:00:00","1750","Cash",,,"1","2013-07-26 00:00:00"
"10","RCP000237","2013-07-26 00:00:00","700","Cash",,,"3","2013-07-26 00:00:00"
"23","RCP000238","2013-07-26 00:00:00","750","Cash",,,"6","2013-07-26 00:00:00"
"98","RCP000239","2013-07-26 00:00:00","750","Cash",,,"1","2013-07-26 00:00:00"
"119","RCP000240","2013-07-26 00:00:00","1450","Cash",,,"1","2013-07-26 00:00:00"
"114","RCP000241","2013-07-26 00:00:00","1750","Cash",,,"1","2013-07-26 00:00:00"
"121","RCP000242","2013-07-26 00:00:00","1450","Cash",,,"3","2013-07-26 00:00:00"
"101","RCP000243","2013-07-26 00:00:00","1950","Cash",,,"1","2013-07-26 00:00:00"
"112","RCP000244","2013-07-26 00:00:00","1750","Cash",,,"1","2013-07-26 00:00:00"
"108","RCP000245","2013-07-26 00:00:00","1450","Cash",,,"1","2013-07-26 00:00:00"
"107","RCP000246","2013-07-26 00:00:00","750","Cash",,,"1","2013-07-26 00:00:00"
"170","RCP000000","2013-07-27 00:00:00","0","Select",NULL,NULL,"1","2013-07-27 00:00:00"
"171","RCP000247","2013-07-29 00:00:00","300","Cash",,,"3","2013-07-29 00:00:00"
"172","RCP000248","2013-07-30 00:00:00","300","Cash",,,"3","2013-07-30 00:00:00"
"154","RCP000249","2013-07-30 00:00:00","3000","Cash",,,"1","2013-08-01 00:00:00"
"109","RCP000250","2013-07-31 00:00:00","4500","Cash",,,"1","2013-08-01 00:00:00"
"155","RCP000251","2013-08-01 00:00:00","3000","Cash",,,"1","2013-08-01 00:00:00"
"20","RCP000252","2013-08-01 00:00:00","1000","Cash",,,"1","2013-08-01 00:00:00"
"170","RCP000253","2013-08-01 00:00:00","3500","Cash",,,"1","2013-08-01 00:00:00"
"173","RCP000000","2013-08-02 00:00:00","0","Select",NULL,NULL,"1","2013-08-02 00:00:00"
"127","RCP000254","2013-08-02 00:00:00","2250","Cash",,,"1","2013-08-02 00:00:00"
"133","RCP000255","2013-08-02 00:00:00","1450","Cash",,,"1","2013-08-02 00:00:00"
"115","RCP000256","2013-08-02 00:00:00","750","Cash",,,"1","2013-08-02 00:00:00"
"134","RCP000257","2013-08-02 00:00:00","750","Cash",,,"1","2013-08-02 00:00:00"
"118","RCP000258","2013-08-02 00:00:00","1450","Cash",,,"1","2013-08-02 00:00:00"
"90","RCP000259","2013-08-02 00:00:00","700","Cash",,,"3","2013-08-02 00:00:00"
"132","RCP000260","2013-08-02 00:00:00","1050","Cash",,,"1","2013-08-02 00:00:00"
"99","RCP000261","2013-08-02 00:00:00","1450","Cash",,,"1","2013-08-02 00:00:00"
"136","RCP000262","2013-08-02 00:00:00","1050","Cash",,,"1","2013-08-02 00:00:00"
"128","RCP000263","2013-08-02 00:00:00","600","Cash",,,"3","2013-08-02 00:00:00"
"124","RCP000264","2013-08-02 00:00:00","800","Cash",,,"6","2013-08-02 00:00:00"
"135","RCP000265","2013-08-02 00:00:00","900","Cash",,,"3","2013-08-02 00:00:00"
"122","RCP000266","2013-08-02 00:00:00","600","Cash",,,"3","2013-08-02 00:00:00"
"125","RCP000267","2013-08-02 00:00:00","1050","Cash",,,"1","2013-08-02 00:00:00"
"104","RCP000268","2013-08-02 00:00:00","1050","Cash",,,"1","2013-08-02 00:00:00"
"39","RCP000269","2013-08-05 00:00:00","3500","Cash",,,"1","2013-08-05 00:00:00"
"173","RCP000270","2013-08-05 00:00:00","3500","Cash",,,"1","2013-08-05 00:00:00"
"160","RCP000271","2013-08-05 00:00:00","3500","Cash",,,"1","2013-08-05 00:00:00"
"64","RCP000272","2013-08-05 00:00:00","3500","Cash",,,"1","2013-08-05 00:00:00"
"174","RCP000273","2013-08-06 00:00:00","3500","Cash",,,"1","2013-08-06 00:00:00"
"175","RCP000000","2013-08-06 00:00:00","0","Select",NULL,NULL,"1","2013-08-06 00:00:00"
"176","RCP000000","2013-08-07 00:00:00","0","Select",NULL,NULL,"3","2013-08-07 00:00:00"
"175","RCP000274","2013-08-05 00:00:00","3500","Cash",,,"1","2013-08-07 00:00:00"
"177","RCP000000","2013-08-08 00:00:00","0","Select",NULL,NULL,"1","2013-08-08 00:00:00"
"178","RCP000000","2013-08-08 00:00:00","0","Select",NULL,NULL,"3","2013-08-08 00:00:00"
"179","RCP000000","2013-08-08 00:00:00","0","Select",NULL,NULL,"1","2013-08-08 00:00:00"
"142","RCP000275","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"141","RCP000276","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"126","RCP000277","2013-08-08 00:00:00","750","Cash",,,"1","2013-08-08 00:00:00"
"131","RCP000278","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"145","RCP000279","2013-08-08 00:00:00","1050","Cash",,,"1","2013-08-08 00:00:00"
"144","RCP000280","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"140","RCP000281","2013-08-08 00:00:00","1950","Cash",,,"1","2013-08-08 00:00:00"
"110","RCP000282","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"139","RCP000283","2013-08-08 00:00:00","1050","Cash",,,"1","2013-08-08 00:00:00"
"143","RCP000284","2013-08-08 00:00:00","1450","Cash",,,"1","2013-08-08 00:00:00"
"129","RCP000285","2013-08-08 00:00:00","600","Cash",,,"6","2013-08-08 00:00:00"
"62","RCP000286","2013-08-08 00:00:00","600","Cash",,,"3","2013-08-08 00:00:00"
"20","RCP000287","2013-08-08 00:00:00","2500","Cash",,,"1","2013-08-08 00:00:00"
"178","RCP000288","2013-08-10 00:00:00","600","Cash",,,"3","2013-08-08 00:00:00"
"179","RCP000289","2013-08-10 00:00:00","500","Cash",,,"1","2013-08-08 00:00:00"
"180","RCP000000","2013-08-10 00:00:00","0","Select",NULL,NULL,"1","2013-08-10 00:00:00"
"181","RCP000000","2013-08-12 00:00:00","0","Select",NULL,NULL,"1","2013-08-12 00:00:00"
"182","RCP000290","2013-08-12 00:00:00","3500","Cash",,,"1","2013-08-12 00:00:00"
"179","RCP000291","2013-08-12 00:00:00","3000","Cash",,,"1","2013-08-13 00:00:00"
"181","RCP000292","2013-08-13 00:00:00","3500","Cash",,,"1","2013-08-13 00:00:00"
"183","RCP000000","2013-08-13 00:00:00","0","Select",NULL,NULL,"1","2013-08-13 00:00:00"
"184","RCP000000","2013-08-14 00:00:00","0","Select",NULL,NULL,"1","2013-08-14 00:00:00"
"123","RCP000293","2013-08-14 00:00:00","1050","Cash",,,"1","2013-08-14 00:00:00"
"185","RCP000000","2013-08-14 00:00:00","0","Select",NULL,NULL,"1","2013-08-14 00:00:00"
"184","RCP000294","2013-08-16 00:00:00","3500","Cash",,,"1","2013-08-16 00:00:00"
"186","RCP000000","2013-08-17 00:00:00","0","Select",NULL,NULL,"1","2013-08-17 00:00:00"
"186","RCP000295","2013-08-19 00:00:00","3500","Cash",,,"1","2013-08-19 00:00:00"
"187","RCP000000","2013-08-21 00:00:00","0","Select",NULL,NULL,"1","2013-08-21 00:00:00"
"188","RCP000000","2013-08-21 00:00:00","0","Select",NULL,NULL,"1","2013-08-21 00:00:00"
"189","RCP000296","2013-08-21 00:00:00","300","Cash",,,"3","2013-08-22 00:00:00"
"190","RCP000000","2013-08-22 00:00:00","0","Select",NULL,NULL,"1","2013-08-22 00:00:00"
"191","RCP000000","2013-08-23 00:00:00","0","Select",NULL,NULL,"1","2013-08-23 00:00:00"
"192","RCP000000","2013-08-23 00:00:00","0","Select",NULL,NULL,"1","2013-08-23 00:00:00"
"148","RCP000297","2013-08-23 00:00:00","1050","Cash",,,"1","2013-08-23 00:00:00"
"158","RCP000298","2013-08-23 00:00:00","1200","Cash",,,"3","2013-08-23 00:00:00"
"157","RCP000299","2013-08-23 00:00:00","1050","Cash",,,"1","2013-08-23 00:00:00"
"153","RCP000300","2013-08-23 00:00:00","1050","Cash",,,"1","2013-08-23 00:00:00"
"159","RCP000301","2013-08-23 00:00:00","900","Cash",,,"3","2013-08-23 00:00:00"
"146","RCP000302","2013-08-23 00:00:00","1450","Cash",,,"1","2013-08-23 00:00:00"
"147","RCP000303","2013-08-23 00:00:00","1450","Cash",,,"1","2013-08-23 00:00:00"
"138","RCP000304","2013-08-23 00:00:00","1750","Cash",,,"1","2013-08-23 00:00:00"
"163","RCP000305","2013-08-23 00:00:00","1750","Cash",,,"1","2013-08-23 00:00:00"
"165","RCP000306","2013-08-23 00:00:00","1450","Cash",,,"3","2013-08-23 00:00:00"
"161","RCP000307","2013-07-18 00:00:00","3500","Cash",,,"1","2013-08-23 00:00:00"
"161","RCP000308","2013-08-23 00:00:00","1450","Cash",,,"1","2013-08-23 00:00:00"
"192","RCP000309","2013-08-24 00:00:00","3500","Cash",,,"1","2013-08-24 00:00:00"
"177","RCP000310","2013-08-19 00:00:00","3000","Cash",,,"1","2013-08-24 00:00:00"
"185","RCP000311","2013-08-20 00:00:00","3500","Cash",,,"1","2013-08-24 00:00:00"
"190","RCP000312","2013-08-22 00:00:00","3500","Cash",,,"1","2013-08-24 00:00:00"
"156","RCP000313","2013-07-18 00:00:00","3500","Cash",,,"1","2013-08-24 00:00:00"
"137","RCP000314","2013-07-02 00:00:00","3500","Cash",,,"1","2013-08-24 00:00:00"
"169","RCP000315","2013-07-27 00:00:00","600","Cash",,,"3","2013-08-24 00:00:00"
"151","RCP000316","2013-07-08 00:00:00","300","Cash",,,"3","2013-08-24 00:00:00"
"130","RCP000317","2013-07-23 00:00:00","500","Cash",,,"3","2013-08-24 00:00:00"
"176","RCP000318","2013-08-07 00:00:00","500","Cash",,,"3","2013-08-24 00:00:00"
"187","RCP000319","2013-08-26 00:00:00","3500","Cash",,,"1","2013-08-26 00:00:00"
"188","RCP000320","2013-08-26 00:00:00","3500","Cash",,,"1","2013-08-26 00:00:00"
"191","RCP000321","2013-08-27 00:00:00","3500","Cash",,,"1","2013-08-27 00:00:00"
"193","RCP000000","2013-08-27 00:00:00","0","Select",NULL,NULL,"9","2013-08-27 00:00:00"
"194","RCP000000","2013-08-28 00:00:00","0","Select",NULL,NULL,"1","2013-08-28 00:00:00"
"195","RCP000000","2013-08-30 00:00:00","0","Select",NULL,NULL,"1","2013-08-30 00:00:00"
"196","RCP000000","2013-08-31 00:00:00","0","Select",NULL,NULL,"3","2013-08-31 00:00:00"
"197","RCP000000","2013-09-02 00:00:00","0","Select",NULL,NULL,"1","2013-09-02 00:00:00"
"198","RCP000322","2013-09-04 00:00:00","3500","Cash",,,"1","2013-09-04 00:00:00"
"197","RCP000323","2013-09-03 00:00:00","3500","Cash",,,"1","2013-09-04 00:00:00"
"194","RCP000324","2013-09-03 00:00:00","2000","Cash",,,"1","2013-09-04 00:00:00"
"195","RCP000325","2013-08-30 00:00:00","3500","Cash",,,"1","2013-09-04 00:00:00"
"199","RCP000000","2013-09-04 00:00:00","0","Select",NULL,NULL,"1","2013-09-04 00:00:00"
"200","RCP000000","2013-09-05 00:00:00","0","Select",NULL,NULL,"1","2013-09-05 00:00:00"
"201","RCP000000","2013-09-05 00:00:00","0","Select",NULL,NULL,"1","2013-09-05 00:00:00"
"202","RCP000000","2013-09-06 00:00:00","0","Select",NULL,NULL,"1","2013-09-06 00:00:00"
"203","RCP000000","2013-09-06 00:00:00","0","Select",NULL,NULL,"1","2013-09-06 00:00:00"
"174","RCP000326","2013-09-06 00:00:00","1450","Cash",,,"1","2013-09-06 00:00:00"
"160","RCP000327","2013-09-06 00:00:00","1450","Cash",,,"1","2013-09-06 00:00:00"
"175","RCP000328","2013-09-06 00:00:00","950","Cash",,,"1","2013-09-06 00:00:00"
"173","RCP000329","2013-09-06 00:00:00","1450","Cash",,,"1","2013-09-06 00:00:00"
"149","RCP000330","2013-09-06 00:00:00","700","Cash",,,"3","2013-09-06 00:00:00"
"169","RCP000331","2013-09-06 00:00:00","1450","Cash",,,"3","2013-09-06 00:00:00"
"172","RCP000332","2013-09-06 00:00:00","600","Cash",,,"3","2013-09-06 00:00:00"
"29","RCP000333","2013-09-06 00:00:00","600","Cash",,,"3","2013-09-06 00:00:00"
"171","RCP000334","2013-09-06 00:00:00","600","Cash",,,"3","2013-09-06 00:00:00"
"156","RCP000335","2013-09-06 00:00:00","1750","Cash",,,"1","2013-09-06 00:00:00"
"204","RCP000000","2013-09-07 00:00:00","0","Select",NULL,NULL,"1","2013-09-07 00:00:00"
"205","RCP000000","2013-09-07 00:00:00","0","Select",NULL,NULL,"1","2013-09-07 00:00:00"
"206","RCP000336","2013-09-11 00:00:00","300","Cash",,,"3","2013-09-11 00:00:00"
"207","RCP000337","2013-09-12 00:00:00","300","Cash",,,"3","2013-09-12 00:00:00"
"199","RCP000338","2013-09-09 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"205","RCP000339","2013-09-09 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"204","RCP000340","2013-09-09 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"201","RCP000341","2013-09-10 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"203","RCP000342","2013-09-11 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"202","RCP000343","2013-09-11 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"180","RCP000344","2013-09-07 00:00:00","3500","Cash",,,"1","2013-09-12 00:00:00"
"208","RCP000000","2013-09-12 00:00:00","0","Select",NULL,NULL,"1","2013-09-12 00:00:00"
"209","RCP000345","2013-09-14 00:00:00","300","Cash",,,"3","2013-09-14 00:00:00"
"20","RCP000346","2013-09-13 00:00:00","900","Cash",,,"1","2013-09-14 00:00:00"
"64","RCP000347","2013-09-13 00:00:00","1450","Cash",,,"1","2013-09-14 00:00:00"
"39","RCP000348","2013-09-13 00:00:00","1750","Cash",,,"1","2013-09-14 00:00:00"
"109","RCP000349","2013-09-13 00:00:00","750","Cash",,,"1","2013-09-14 00:00:00"
"170","RCP000350","2013-09-13 00:00:00","750","Cash",,,"1","2013-09-14 00:00:00"
"179","RCP000351","2013-09-13 00:00:00","1450","Cash",,,"1","2013-09-14 00:00:00"
"178","RCP000352","2013-09-13 00:00:00","1450","Cash",,,"3","2013-09-14 00:00:00"
"167","RCP000353","2013-09-13 00:00:00","1550","Cash",,,"3","2013-09-14 00:00:00"
"210","RCP000354","2013-09-16 00:00:00","3500","Cash",,,"1","2013-09-16 00:00:00"
"211","RCP000355","2013-09-16 00:00:00","500","Cash",,,"3","2013-09-17 00:00:00"
"212","RCP000000","2013-09-21 00:00:00","0","Select",NULL,NULL,"1","2013-09-21 00:00:00"
"213","RCP000000","2013-09-21 00:00:00","0","Select",NULL,NULL,"1","2013-09-21 00:00:00"
"214","RCP000000","2013-09-21 00:00:00","0","Select",NULL,NULL,"1","2013-09-21 00:00:00"
"215","RCP000000","2013-09-23 00:00:00","0","Select",NULL,NULL,"1","2013-09-23 00:00:00"
"216","RCP000000","2013-09-23 00:00:00","0","Select",NULL,NULL,"3","2013-09-23 00:00:00"
"217","RCP000000","2013-09-23 00:00:00","0","Select",NULL,NULL,"1","2013-09-23 00:00:00"
"218","RCP000000","2013-09-23 00:00:00","0","Select",NULL,NULL,"3","2013-09-23 00:00:00"
"219","RCP000000","2013-09-23 00:00:00","0","Select",NULL,NULL,"1","2013-09-23 00:00:00"
